"...1","id","Autor","titulo","fecha","Técnica","soporte","dimension","procedencia","url_ficha","url","path","tweet","tweetsize","tuiteadoya"
64,"P008121","Maestro de Torralba","Retablo de la Virgen","1435 - 1440","Temple","Tabla","Alto: 366 cm.; Ancho: 280 cm.","Zaragoza?, comarca de Calatayud?; colección Junyer, Barcelona, antes de 1971; colección Várez Fisa, Madrid; donación Familia Várez Fisa, 2013.","https://www.museodelprado.es/coleccion/obra-de-arte/retablo-de-la-virgen/8b3e5653-9268-407f-af5c-4042351854cf?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/8b/8b3e/8b3e5653-9268-407f-af5c-4042351854cf/9a81c888-3e1b-453a-8485-0af1574f72ba.jpg","data/images/P008121.jpg","Retablo de la Virgen - Maestro de Torralba (1435 - 1440)  https://www.museodelprado.es/coleccion/obra-de-arte/retablo-de-la-virgen/8b3e5653-9268-407f-af5c-4042351854cf?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1388,"D006068/037","Francisco de Goya y Lucientes","Aníbal vencedor, que por primera vez mira Italia desde los Alpes (estudio preparatorio)","Hacia 1771","Sanguina","Papel verjurado","Alto: 187 mm.; Ancho: 130 mm.","Colección particular, Palma de Mallorca; Edmund Peel & Asociados, Madrid, 1993; Fervisa S.A, herencia de Manuel Villaescusa, Madrid, 1993; Museo del Prado, 1993.","https://www.museodelprado.es/coleccion/obra-de-arte/anibal-vencedor-que-por-primera-vez-mira-italia/22d3c32a-fcbd-4adb-b865-af825e197d00?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/22/22d3/22d3c32a-fcbd-4adb-b865-af825e197d00/c1a62e14-fdee-482e-9968-853dfba25838.jpg","data/images/D006068-037.jpg","Aníbal vencedor, que por primera vez mira Italia desde los Alpes (estudio preparatorio) - Francisco de Goya y Lucientes (Hacia 1771)  https://www.museodelprado.es/coleccion/obra-de-arte/anibal-vencedor-que-por-primera-vez-mira-italia/22d3c32a-fcbd-4adb-b865-af825e197d00?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1,"P007269","Anónimo","Parte superior del Pantocrátor sostenido por cuatro ángeles. Pintura mural de la ermita de la Vera Cruz de Maderuelo","Siglo XII","Pintura al fresco","Revestimiento mural trasladado a lienzo","Alto: 249 cm.; Ancho: 327 cm.","Ermita de la Vera Cruz, Maderuelo, Segovia, 1948","https://www.museodelprado.es/coleccion/obra-de-arte/parte-superior-del-pantocrator-sostenido-por/a331fb54-a6d4-4732-8509-daf462aa92bb?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/a3/a331/a331fb54-a6d4-4732-8509-daf462aa92bb/dd5afc00-81d5-4e84-aca4-5377a4722391.jpg","data/images/P007269.jpg","Parte superior del Pantocrátor sostenido por cuatro ángeles. Pintura mural de la ermita de la Vera Cruz de Maderuelo - Anónimo (Siglo XII)  https://www.museodelprado.es/coleccion/obra-de-arte/parte-superior-del-pantocrator-sostenido-por/a331fb54-a6d4-4732-8509-daf462aa92bb?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
238,"P000409","Vecellio di Gregorio Tiziano","El emperador Carlos V con un perro","1533","Óleo","Lienzo","Alto: 194 cm.; Ancho: 112,7 cm.; Fondo: 3,5 cm.","Regalada por Felipe IV a Carlos I de Inglaterra; adquirida en la Almoneda de la Commonwealth, de los bienes de Carlos I de Inglaterra, 1651 y devuelta a Felipe IV; Colección Real (Palacio Real Nuevo, Madrid, primera sala de la Furriera, 1747, nº 13).","https://www.museodelprado.es/coleccion/obra-de-arte/el-emperador-carlos-v-con-un-perro/c6945b08-ded2-4824-9ac1-9a1d042549ce?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/c6/c694/c6945b08-ded2-4824-9ac1-9a1d042549ce/592d028b-f022-47f2-85e4-2c65ec1f7824.jpg","data/images/P000409.jpg","El emperador Carlos V con un perro - Vecellio di Gregorio Tiziano (1533)  https://www.museodelprado.es/coleccion/obra-de-arte/el-emperador-carlos-v-con-un-perro/c6945b08-ded2-4824-9ac1-9a1d042549ce?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1954,"G002141","Francisco de Goya y Lucientes","Que pico de Oro!","1797 - 1799","Aguafuerte; Escoplo; Aguatinta bruñida","Papel verjurado, ahuesado","Alto: 306 mm.; Ancho: 201 mm.; Alto huella de la plancha: 215 mm.; Ancho huella de la plancha: 150 mm.","Colección Plácido Arango Arias; donación Plácido Arango Arias, 1991.","https://www.museodelprado.es/coleccion/obra-de-arte/que-pico-de-oro/d775203a-362b-4ec7-afda-0c5fd4b61307?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/d7/d775/d775203a-362b-4ec7-afda-0c5fd4b61307/5a3558e0-e8a5-4f93-95c8-87ca8bf7461e.jpg","data/images/G002141.jpg","Que pico de Oro! - Francisco de Goya y Lucientes (1797 - 1799)  https://www.museodelprado.es/coleccion/obra-de-arte/que-pico-de-oro/d775203a-362b-4ec7-afda-0c5fd4b61307?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
2200,"O003014","Anónimo","Estuche para vaso en forma de orza con labor de panal","1680 - 1711","Moldeado; Pasamanería","Madera; Metal; Terciopelo","Alto: 17,5 cm.; Ancho: 12 cm.; Fondo: 8 cm.; Peso: 148 g.","Colección Real","https://www.museodelprado.es/coleccion/obra-de-arte/estuche-para-vaso-en-forma-de-orza-con-labor-de/d5bea560-4ebc-48c2-8f1c-f60872812fd3?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/d5/d5be/d5bea560-4ebc-48c2-8f1c-f60872812fd3/4d265fcc-3381-45e6-9e18-6f6cc07e59d0.jpg","data/images/O003014.jpg","Estuche para vaso en forma de orza con labor de panal - Anónimo (1680 - 1711)  https://www.museodelprado.es/coleccion/obra-de-arte/estuche-para-vaso-en-forma-de-orza-con-labor-de/d5bea560-4ebc-48c2-8f1c-f60872812fd3?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1423,"D006068/056","Francisco de Goya y Lucientes","Sacerdote hebreo. Encabezamiento de carta a Juan Martín de Goicoechea","1771 - 1774","Lápiz negro; Pluma; Tinta ferrogálica","Papel verjurado","Alto: 187 mm.; Ancho: 129 mm.","Colección particular, Palma de Mallorca; Edmund Peel & Asociados, Madrid, 1993; Fervisa S.A, herencia de Manuel Villaescusa, Madrid, 1993; Museo del Prado, 1993.","https://www.museodelprado.es/coleccion/obra-de-arte/sacerdote-hebreo-encabezamiento-de-carta-a-juan/5f5841c0-82b2-42d4-934d-1d6f1e838415?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/5f/5f58/5f5841c0-82b2-42d4-934d-1d6f1e838415/7a6ecebf-6497-4925-9273-fa536b93fdad.jpg","data/images/D006068-056.jpg","Sacerdote hebreo. Encabezamiento de carta a Juan Martín de Goicoechea - Francisco de Goya y Lucientes (1771 - 1774)  https://www.museodelprado.es/coleccion/obra-de-arte/sacerdote-hebreo-encabezamiento-de-carta-a-juan/5f5841c0-82b2-42d4-934d-1d6f1e838415?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1633,"D004088","Francisco de Goya y Lucientes","No te aflijas","1810 - 1811","Aguada; Pincel; Tinta de hollín; Tinta parda; Tinta ferrogálica; Trazos de lápiz negro","Papel verjurado","Alto: 205 mm.; Ancho: 143 mm.","Javier Goya, Madrid, 1828; Mariano Goya, Madrid, 1854; Federico de Madrazo y/o Román Garreta, Madrid, c. 1855-1860; Museo de la Trinidad, Madrid, 5-4-1866; Museo del Prado, 1872.","https://www.museodelprado.es/coleccion/obra-de-arte/no-te-aflijas/6c9f2072-2c4e-4a3b-a6ca-fc3e98a33740?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/6c/6c9f/6c9f2072-2c4e-4a3b-a6ca-fc3e98a33740/e53ee6c5-d392-43c0-b66d-c0797180dfd8.jpg","data/images/D004088.jpg","No te aflijas - Francisco de Goya y Lucientes (1810 - 1811)  https://www.museodelprado.es/coleccion/obra-de-arte/no-te-aflijas/6c9f2072-2c4e-4a3b-a6ca-fc3e98a33740?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1157,"P000731","Francisco de Goya y Lucientes","Carlos María Isidro de Borbón y Borbón-Parma, infante de España","1800","Óleo","Lienzo","Alto: 74 cm.; Ancho: 60 cm.","Colección Real (Palacio Real, Madrid, antiguo dormitorio de los príncipes, 1808; ¿Palacio Real, Madrid, piezas de entresuelo encima del callejón de tribunas, 1814-1818, s.n.?).","https://www.museodelprado.es/coleccion/obra-de-arte/carlos-maria-isidro-de-borbon-y-borbon-parma/e8a98141-b591-45c6-9623-e6aa0ce980ca?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/e8/e8a9/e8a98141-b591-45c6-9623-e6aa0ce980ca/de3a4954-9d91-4acf-948d-acd02a081c27.jpg","data/images/P000731.jpg","Carlos María Isidro de Borbón y Borbón-Parma, infante de España - Francisco de Goya y Lucientes (1800)  https://www.museodelprado.es/coleccion/obra-de-arte/carlos-maria-isidro-de-borbon-y-borbon-parma/e8a98141-b591-45c6-9623-e6aa0ce980ca?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1364,"D006068/005","Francisco de Goya y Lucientes","Alegoría de la Fortaleza. Anotación sobre las cinco llagas de Cristo","Hacia 1771","Lápiz negro; Pluma; Tinta ferrogálica","Papel verjurado","Alto: 187 mm.; Ancho: 130 mm.","Colección particular, Palma de Mallorca; Edmund Peel & Asociados, Madrid, 1993; Fervisa S.A, herencia de Manuel Villaescusa, Madrid, 1993; Museo del Prado, 1993.","https://www.museodelprado.es/coleccion/obra-de-arte/alegoria-de-la-fortaleza-anotacion-sobre-las/725f13e0-1de9-4baf-8d5f-197762070a86?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/72/725f/725f13e0-1de9-4baf-8d5f-197762070a86/d445a0e2-66d5-493d-8f20-1fc2ec521a80.jpg","data/images/D006068-005.jpg","Alegoría de la Fortaleza. Anotación sobre las cinco llagas de Cristo - Francisco de Goya y Lucientes (Hacia 1771)  https://www.museodelprado.es/coleccion/obra-de-arte/alegoria-de-la-fortaleza-anotacion-sobre-las/725f13e0-1de9-4baf-8d5f-197762070a86?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1891,"E000853","Ramón Barba","Alonso Cano","1830","Esculpido","Mármol","Alto: 90 cm.; Fondo: 90 cm.","Encargo del Museo del Prado, 1828","https://www.museodelprado.es/coleccion/obra-de-arte/alonso-cano/d4b3cb36-5fe5-4778-bb8a-a7c1ea776831?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/d4/d4b3/d4b3cb36-5fe5-4778-bb8a-a7c1ea776831/969a7092-2e29-4d68-824f-bb1bbdce5a31.jpg","data/images/E000853.jpg","Alonso Cano - Ramón Barba (1830)  https://www.museodelprado.es/coleccion/obra-de-arte/alonso-cano/d4b3cb36-5fe5-4778-bb8a-a7c1ea776831?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1367,"D006068/011","Francisco de Goya y Lucientes","Academia, figura masculina con rollo en la mano derecha, vestida a la romana","Hacia 1771","Lápiz negro","Papel verjurado","Alto: 187 mm.; Ancho: 130 mm.","Colección particular, Palma de Mallorca; Edmund Peel & Asociados, Madrid, 1993; Fervisa S.A, herencia de Manuel Villaescusa, Madrid, 1993; Museo del Prado, 1993.","https://www.museodelprado.es/coleccion/obra-de-arte/academia-figura-masculina-con-rollo-en-la-mano/2cfb8408-91a1-4071-8937-7fc9d35cea91?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/2c/2cfb/2cfb8408-91a1-4071-8937-7fc9d35cea91/7f2f561a-787a-44d5-ae06-79896fc8ac9d.jpg","data/images/D006068-011.jpg","Academia, figura masculina con rollo en la mano derecha, vestida a la romana - Francisco de Goya y Lucientes (Hacia 1771)  https://www.museodelprado.es/coleccion/obra-de-arte/academia-figura-masculina-con-rollo-en-la-mano/2cfb8408-91a1-4071-8937-7fc9d35cea91?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
609,"P001670","Pedro Pablo Rubens","Las tres Gracias","1630 - 1635","Óleo","Tabla de madera de roble","Alto: 220,5 cm.; Ancho: 182 cm.","Colección Real (Real Alcázar, Madrid, Pieza de la galería baja que cae sobre el jardín de los emperadores Bovedas del Ticiano, 1666, nº688; Real Alcázar, Bobedas del Ticiano, 1686, s.n.; Real Alcázar, Bobedas del Ticiano, 1701-1703, nº483; Real Alcázar, Pinturas que estan en las Bobedas de Palacio, 1734, nº206; Palacio Nuevo, Madrid, Pinturas existentes antiguas en la primera sala de este oficio, 1747, nº96; Palacio Nuevo, Estudio de Andrés de la Calleja, 1772, nº96; Palacio Nuevo, Casa de Rebeque, 1794, nº96; Real Academia de Bellas Artes de San Fernando, Madrid, Pinturas que posee la Real Academia de Bellas Artes de San Fernando, 1796-1805, nº50; Real Academia de Bellas Artes de San Fernando, Sala Reservada, 1827, nº50; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Sala Reservada, 1834, nº65)","https://www.museodelprado.es/coleccion/obra-de-arte/las-tres-gracias/145eadd9-0b54-4b2d-affe-09af370b6932?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/14/145e/145eadd9-0b54-4b2d-affe-09af370b6932/54538b8b-587c-4535-af16-3a365eee5330.jpg","data/images/P001670.jpg","Las tres Gracias - Pedro Pablo Rubens (1630 - 1635)  https://www.museodelprado.es/coleccion/obra-de-arte/las-tres-gracias/145eadd9-0b54-4b2d-affe-09af370b6932?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
820,"P001191","Diego Rodríguez de Silva y Velázquez","La reina doña Mariana de Austria","1652 - 1653","Óleo","Lienzo","Alto: 234,2 cm.; Ancho: 132 cm.","Colección Real (Real Monasterio de San Lorenzo, El Escorial-Madrid, 1667-1847)","https://www.museodelprado.es/coleccion/obra-de-arte/la-reina-doa-mariana-de-austria/1a32172a-5ffd-4da2-9df4-998f99f6176e?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/1a/1a32/1a32172a-5ffd-4da2-9df4-998f99f6176e/697fcf02-e759-4537-b7f4-0097bff552f2.jpg","data/images/P001191.jpg","La reina doña Mariana de Austria - Diego Rodríguez de Silva y Velázquez (1652 - 1653)  https://www.museodelprado.es/coleccion/obra-de-arte/la-reina-doa-mariana-de-austria/1a32172a-5ffd-4da2-9df4-998f99f6176e?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1023,"P008114","Luis Paret y Alcázar","Joven dormida en una hamaca","1775 - 1778","Óleo","Lámina de cobre","Alto: 19 cm.; Ancho: 15 cm.","Adquirido por el Estado para el Museo del Prado, 2012.","https://www.museodelprado.es/coleccion/obra-de-arte/joven-dormida-en-una-hamaca/33fbbc26-1744-468d-8366-c6ea93f2434c?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/33/33fb/33fbbc26-1744-468d-8366-c6ea93f2434c/948f5ea1-bd7e-4da1-a166-08e5811c829f.jpg","data/images/P008114.jpg","Joven dormida en una hamaca - Luis Paret y Alcázar (1775 - 1778)  https://www.museodelprado.es/coleccion/obra-de-arte/joven-dormida-en-una-hamaca/33fbbc26-1744-468d-8366-c6ea93f2434c?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
835,"P001808","David Teniers","Monos en la escuela","Hacia 1660","Óleo","Lámina de cobre","Alto: 25 cm.; Ancho: 34 cm.","Colección Real (Palacio de Aranjuez, Madrid, pieza de gentileshombres, 1818, nº 16).","https://www.museodelprado.es/coleccion/obra-de-arte/monos-en-la-escuela/a214c706-a260-4a3e-a0f7-d2d261b017a4?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/a2/a214/a214c706-a260-4a3e-a0f7-d2d261b017a4/49c2bbea-3377-4c45-8b92-7822e171e60f.jpg","data/images/P001808.jpg","Monos en la escuela - David Teniers (Hacia 1660)  https://www.museodelprado.es/coleccion/obra-de-arte/monos-en-la-escuela/a214c706-a260-4a3e-a0f7-d2d261b017a4?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1414,"D006068/094/095","Francisco de Goya y Lucientes","Paisaje con árbol y edificaciones. Vista de Madrid en las proximidades del Manzanares (?)","Hacia 1775","Lápiz negro","Papel verjurado","Alto: 186 mm.; Ancho: 130 mm.","Colección particular, Palma de Mallorca; Edmund Peel & Asociados, Madrid, 1993; Fervisa S.A, herencia de Manuel Villaescusa, Madrid, 1993; Museo del Prado, 1993.","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-arbol-y-edificaciones-vista-de-madrid/437c143b-f44c-4866-8fe1-715eff5845a8?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/43/437c/437c143b-f44c-4866-8fe1-715eff5845a8/34936a46-371e-4e42-82f5-2e7b56655072.jpg","data/images/D006068-094-095.jpg","Paisaje con árbol y edificaciones. Vista de Madrid en las proximidades del Manzanares (?) - Francisco de Goya y Lucientes (Hacia 1775)  https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-arbol-y-edificaciones-vista-de-madrid/437c143b-f44c-4866-8fe1-715eff5845a8?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1955,"G002142","Francisco de Goya y Lucientes","El Vergonzoso","1797 - 1799","Aguafuerte; Aguatinta","Papel verjurado, ahuesado","Alto: 306 mm.; Ancho: 201 mm.; Alto huella de la plancha: 214 mm.; Ancho huella de la plancha: 150 mm.","Colección Plácido Arango Arias; donación Plácido Arango Arias, 1991.","https://www.museodelprado.es/coleccion/obra-de-arte/el-vergonzoso/dade6b80-dc32-4d38-9af8-8e48bde2249e?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/da/dade/dade6b80-dc32-4d38-9af8-8e48bde2249e/e3249563-21d7-41e9-a4ec-71e24cc705ee.jpg","data/images/G002142.jpg","El Vergonzoso - Francisco de Goya y Lucientes (1797 - 1799)  https://www.museodelprado.es/coleccion/obra-de-arte/el-vergonzoso/dade6b80-dc32-4d38-9af8-8e48bde2249e?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
170,"P000296","Rafael","Sagrada Familia del Cordero","1507","Óleo","Tabla","Alto: 28 cm.; Ancho: 21,5 cm.","Colección Real","https://www.museodelprado.es/coleccion/obra-de-arte/sagrada-familia-del-cordero/828f13e3-5a4e-4107-b0a4-5607d17dfd66?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/82/828f/828f13e3-5a4e-4107-b0a4-5607d17dfd66/29bcbc38-bae3-4913-9e06-1ed52ee2f34c.jpg","data/images/P000296.jpg","Sagrada Familia del Cordero - Rafael (1507)  https://www.museodelprado.es/coleccion/obra-de-arte/sagrada-familia-del-cordero/828f13e3-5a4e-4107-b0a4-5607d17dfd66?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
692,"P002070","Leonaert Bramer","Abraham y los tres ángeles","Hacia 1640","Óleo","Tabla","Alto: 47 cm.; Ancho: 74 cm.","Colección Real (Casita del Príncipe, El Escorial-Madrid, 1779, nº 52; Casita del Príncipe, El Escorial-Madrid, h, 1787, nº 52; Casita del Príncipe, El Escorial-Madrid, 1801, nº 52).","https://www.museodelprado.es/coleccion/obra-de-arte/abraham-y-los-tres-angeles/2e868016-50d3-4bb0-bb35-32df4d1de9e1?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/2e/2e86/2e868016-50d3-4bb0-bb35-32df4d1de9e1/985acb94-111b-4978-ab4d-389a21933cf7.jpg","data/images/P002070.jpg","Abraham y los tres ángeles - Leonaert Bramer (Hacia 1640)  https://www.museodelprado.es/coleccion/obra-de-arte/abraham-y-los-tres-angeles/2e868016-50d3-4bb0-bb35-32df4d1de9e1?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1143,"P002473","Angelica Kauffmann","Anna von Escher van Muralt","Hacia 1800","Óleo","Lienzo","Alto: 110 cm.; Ancho: 86 cm.","Legado Luis de Errazu y Rubio de Tejada, 1926","https://www.museodelprado.es/coleccion/obra-de-arte/anna-von-escher-van-muralt/4a9319e2-4f40-4994-ac85-176140ff2132?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/4a/4a93/4a9319e2-4f40-4994-ac85-176140ff2132/72edc07c-d3f9-4e51-bf42-778f2794a2f5.jpg","data/images/P002473.jpg","Anna von Escher van Muralt - Angelica Kauffmann (Hacia 1800)  https://www.museodelprado.es/coleccion/obra-de-arte/anna-von-escher-van-muralt/4a9319e2-4f40-4994-ac85-176140ff2132?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1074,"P002599","Francisco Bayeu y Subías","Trece bocetos para cartones de tapices","Hacia 1786","Óleo","Lienzo","Alto: 45 cm.; Ancho: 96 cm.","Adquisición a B. M. Ruiz, 1934","https://www.museodelprado.es/coleccion/obra-de-arte/trece-bocetos-para-cartones-de-tapices/f90ba21a-d0f9-4049-b126-1531c08007b1?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/f9/f90b/f90ba21a-d0f9-4049-b126-1531c08007b1/5d022e11-5d27-41b1-82f4-8f177d1fca54.jpg","data/images/P002599.jpg","Trece bocetos para cartones de tapices - Francisco Bayeu y Subías (Hacia 1786)  https://www.museodelprado.es/coleccion/obra-de-arte/trece-bocetos-para-cartones-de-tapices/f90ba21a-d0f9-4049-b126-1531c08007b1?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
2106,"O000091","Taller de los Miseroni (?)","Jarra de cristal con asas en forma de bichas","1590 - 1610 (Vaso)","Esmaltado; Tallado; Grabado; Esmerilado","Cristal de roca / cuarzo hialino; Esmalte; Oro","Alto: 33,9 cm.; Ancho: 27,3 cm.; Fondo: 12,7 cm.; Peso: 1332 g.; Ancho base: 7,4 cm.; Fondo base: 9,1 cm.","Colección Real","https://www.museodelprado.es/coleccion/obra-de-arte/jarra-de-cristal-con-asas-en-forma-de-bichas/9143f91e-23bb-4e8e-ba5f-606c28b11fa5?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/91/9143/9143f91e-23bb-4e8e-ba5f-606c28b11fa5/bab51274-d764-4037-b055-30da19b4c288.jpg","data/images/O000091.jpg","Jarra de cristal con asas en forma de bichas - Taller de los Miseroni (?) (1590 - 1610 (Vaso))  https://www.museodelprado.es/coleccion/obra-de-arte/jarra-de-cristal-con-asas-en-forma-de-bichas/9143f91e-23bb-4e8e-ba5f-606c28b11fa5?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
